NumeroSocioConsumidor,Genero,MontoPromedio,Asiática,Bebidas,Categoría_2,Categoría_8,Comida_Rápida,Desayunos,Italiana,Postres,Saludable
27921,0,74.78333333333335,0.0,0.1769622369120888,0.0612415469949092,0.0468809360990806,0.0,0.0031152647975077,0.3344730643568118,0.1062229313881924,0.0306207734974546
27922,0,103.375,0.0,0.2560975609756097,0.073170731707317,0.0609756097560975,0.0,0.0,0.2073170731707317,0.1219512195121951,0.0365853658536585
27923,0,167.23333333333335,0.0,0.2386363636363636,0.0681818181818181,0.0681818181818181,0.0,0.0,0.2159090909090909,0.125,0.034090909090909
27926,1,97.5,0.0515873015873015,0.05,0.0538095238095238,0.3015873015873016,0.0,0.1139682539682539,0.1177777777777777,0.0558730158730158,0.0
27927,0,107.975,0.0,0.2560975609756097,0.073170731707317,0.0609756097560975,0.0,0.0,0.2073170731707317,0.1219512195121951,0.0365853658536585
27936,0,209.0,0.0,0.0186915887850467,0.0373831775700934,0.0186915887850467,0.0,0.0093457943925233,0.5887850467289719,0.0747663551401869,0.0186915887850467
27937,0,203.5,0.2291666666666666,0.0,0.0416666666666666,0.2916666666666667,0.0,0.0,0.0208333333333333,0.0,0.0416666666666666
27942,1,209.0,0.0,0.2560975609756097,0.073170731707317,0.0609756097560975,0.0,0.0,0.2073170731707317,0.1219512195121951,0.0365853658536585
27944,0,124.85,0.0,0.1373945748803282,0.0552769546387052,0.0398335992705721,0.0,0.0046728971962616,0.3980510599498518,0.098358787326191,0.0276384773193526
27945,1,191.4,0.0,0.2560975609756097,0.073170731707317,0.0609756097560975,0.0,0.0,0.2073170731707317,0.1219512195121951,0.0365853658536585
27947,1,203.5,0.0,0.0246913580246913,0.0246913580246913,0.0123456790123456,0.0,0.0,0.5925925925925926,0.1234567901234567,0.0246913580246913
27948,1,176.0,0.0,0.1,0.06,0.0,0.0,0.22,0.18,0.08,0.0
27949,0,165.0,0.0340136054421768,0.0068027210884353,0.0884353741496598,0.3537414965986394,0.0,0.0748299319727891,0.0408163265306122,0.0,0.1972789115646258
27959,1,153.4375,0.0,0.0327868852459016,0.0327868852459016,0.0655737704918032,0.0,0.1147540983606557,0.2786885245901639,0.0163934426229508,0.0327868852459016
27965,1,213.0448,0.0222222222222222,0.0111111111111111,0.0444444444444444,0.0111111111111111,0.0,0.5222222222222223,0.0222222222222222,0.0444444444444444,0.0111111111111111
27966,0,162.83599999999998,0.02,0.0146153846153846,0.0492307692307692,0.0161538461538461,0.0,0.4976923076923077,0.0338461538461538,0.0492307692307692,0.0115384615384615
27971,1,86.3,0.0222222222222222,0.0111111111111111,0.0444444444444444,0.0111111111111111,0.0,0.5222222222222223,0.0222222222222222,0.0444444444444444,0.0111111111111111
27972,1,154.075,0.0,0.0246913580246913,0.0246913580246913,0.0123456790123456,0.0,0.0,0.5925925925925926,0.1234567901234567,0.0246913580246913
27977,0,164.78333333333333,0.0066666666666666,0.0,0.0313513513513513,0.0066666666666666,0.0,0.0066666666666666,0.4117117117117117,0.0846846846846847,0.0246846846846846
27982,1,118.925,0.0,0.0327868852459016,0.0327868852459016,0.0655737704918032,0.0,0.1147540983606557,0.2786885245901639,0.0163934426229508,0.0327868852459016
27985,1,120.0,0.0,0.1,0.06,0.0,0.0,0.22,0.18,0.08,0.0
27988,1,102.0,0.0,0.5121951219512195,0.1707317073170731,0.0,0.0,0.0,0.0,0.048780487804878,0.0
28004,1,251.9,0.1388888888888889,0.0,0.1388888888888889,0.2777777777777778,0.0,0.0277777777777777,0.0,0.0277777777777777,0.0
28005,0,224.4,0.1388888888888889,0.0,0.1388888888888889,0.2777777777777778,0.0,0.0277777777777777,0.0,0.0277777777777777,0.0
28008,0,133.725,0.0,0.2560975609756097,0.073170731707317,0.0609756097560975,0.0,0.0,0.2073170731707317,0.1219512195121951,0.0365853658536585
28009,0,175.0,0.0,0.0246913580246913,0.0246913580246913,0.0123456790123456,0.0,0.0,0.5925925925925926,0.1234567901234567,0.0246913580246913
28013,1,144.16480769230768,0.0,0.2280681891699553,0.0716989066442388,0.0773220331672812,0.0,0.0006631299734748,0.1893316943779517,0.1281188673955705,0.0370651916068232
28019,0,181.5,0.0,0.0246913580246913,0.0246913580246913,0.0123456790123456,0.0,0.0,0.5925925925925926,0.1234567901234567,0.0246913580246913
28021,1,313.5,0.0,0.0246913580246913,0.0246913580246913,0.0123456790123456,0.0,0.0,0.5925925925925926,0.1234567901234567,0.0246913580246913
28024,1,916.025,0.0,0.0,0.0769230769230769,0.0,0.0,0.0384615384615384,0.4615384615384615,0.0,0.0
28030,1,82.25,0.0,0.1379310344827586,0.0689655172413793,0.0919540229885057,0.0,0.0,0.1379310344827586,0.1839080459770115,0.0229885057471264
28031,0,196.9,0.0,0.0172413793103448,0.0,0.0689655172413793,0.0,0.1206896551724138,0.293103448275862,0.0172413793103448,0.0344827586206896
28034,1,218.9,0.1470588235294117,0.0,0.088235294117647,0.2941176470588235,0.0,0.0294117647058823,0.0,0.0294117647058823,0.0
28035,0,202.4,0.1470588235294117,0.0,0.088235294117647,0.2941176470588235,0.0,0.0294117647058823,0.0,0.0294117647058823,0.0
28038,1,212.5,0.0,0.0,0.1758241758241758,0.0549450549450549,0.0,0.2197802197802197,0.0549450549450549,0.0109890109890109,0.2637362637362637
28042,1,174.9,0.0222222222222222,0.0111111111111111,0.0444444444444444,0.0111111111111111,0.0,0.5222222222222223,0.0222222222222222,0.0444444444444444,0.0111111111111111
28044,1,159.25,0.2164179104477611,0.0,0.0361798601927073,0.1195919138484791,0.0,0.2226525599848857,0.1299829964103533,0.026450028339316,0.0137918004912148
28045,0,195.33333333333331,0.1442786069651741,0.0082304526748971,0.0323503594700353,0.0838431689031013,0.0,0.1484350399899238,0.2841861951377664,0.0587856156006963,0.0174249863357069
28049,1,282.0,0.0,0.0273972602739726,0.1187214611872146,0.0684931506849315,0.0,0.0045662100456621,0.0867579908675799,0.0182648401826484,0.4748858447488584
28057,1,176.0,0.0,0.0175438596491228,0.087719298245614,0.0,0.0,0.3333333333333333,0.1228070175438596,0.0,0.0350877192982456
28059,1,760.475,0.0222222222222222,0.0111111111111111,0.0444444444444444,0.0111111111111111,0.0,0.5222222222222223,0.0222222222222222,0.0444444444444444,0.0111111111111111
28060,1,157.36,0.0116584849274401,0.0307282554127627,0.0621689163479521,0.0721183162941966,0.0,0.1359003542593922,0.2472577572974328,0.0391939292931527,0.0300860458645475
28061,0,229.9,0.0,0.259032634032634,0.0722999222999223,0.0389665889665889,0.0,0.0222222222222222,0.2258158508158508,0.0775641025641025,0.0387140637140637
28068,1,143.775,0.1388888888888889,0.0,0.1388888888888889,0.2777777777777778,0.0,0.0277777777777777,0.0,0.0277777777777777,0.0
28072,1,240.9,0.1388888888888889,0.0,0.1388888888888889,0.2777777777777778,0.0,0.0277777777777777,0.0,0.0277777777777777,0.0
28073,0,159.125,0.0,0.2073170731707317,0.048780487804878,0.073170731707317,0.0,0.0,0.3658536585365853,0.024390243902439,0.048780487804878
28080,1,250.0,0.0,0.0,0.0126582278481012,0.1645569620253164,0.0,0.430379746835443,0.2151898734177215,0.0379746835443038,0.0126582278481012
28082,1,308.75,0.0,0.0,0.0126582278481012,0.1645569620253164,0.0,0.430379746835443,0.2151898734177215,0.0379746835443038,0.0126582278481012
28087,1,209.625,0.0106382978723404,0.0425531914893617,0.1170212765957446,0.0425531914893617,0.0,0.0531914893617021,0.0744680851063829,0.0212765957446808,0.1808510638297872
28093,0,269.5,0.0,0.0,0.1333333333333333,0.0333333333333333,0.0,0.0666666666666666,0.4,0.0,0.0666666666666666
28096,1,198.06,0.0,0.0271497584541062,0.100864342603473,0.0282850241545893,0.0,0.3207487922705314,0.1642381511946729,0.0300430865648256,0.0337387387387387
28097,0,525.3032258064516,0.0409647878217758,0.0861850191486175,0.0956825873871456,0.090431063517796,0.0,0.0544912783689678,0.1632252983059754,0.0642398443938108,0.1411576908522108
28100,0,196.9,0.0,0.0327868852459016,0.0327868852459016,0.0655737704918032,0.0,0.1147540983606557,0.2786885245901639,0.0163934426229508,0.0327868852459016
28101,1,393.8,0.0,0.0172413793103448,0.0,0.0689655172413793,0.0,0.1206896551724138,0.293103448275862,0.0172413793103448,0.0344827586206896
28110,0,185.9,0.0,0.0,0.027027027027027,0.0,0.0,0.0,0.5675675675675675,0.027027027027027,0.027027027027027
28114,0,184.0,0.0,0.0413793103448275,0.1793103448275862,0.0689655172413793,0.0,0.0206896551724137,0.1724137931034483,0.0275862068965517,0.2
28116,1,176.0,0.0,0.0413793103448275,0.1793103448275862,0.0689655172413793,0.0,0.0206896551724137,0.1724137931034483,0.0275862068965517,0.2
28117,1,82.5,0.0175438596491228,0.0,0.087719298245614,0.0526315789473684,0.0,0.3508771929824562,0.0350877192982456,0.0350877192982456,0.0526315789473684
28119,1,146.48333333333332,0.0,0.0333333333333333,0.0866666666666666,0.0166666666666666,0.0,0.49,0.06,0.0266666666666666,0.0166666666666666
28123,1,120.0,0.0,0.0555555555555555,0.0555555555555555,0.0,0.0,0.5,0.0,0.0,0.0277777777777777
28128,1,192.5,0.0,0.1,0.06,0.0,0.0,0.22,0.18,0.08,0.0
28130,1,110.625,0.0,0.1,0.06,0.0,0.0,0.22,0.18,0.08,0.0
28132,1,180.0,0.0,0.1,0.06,0.0,0.0,0.22,0.18,0.08,0.0
28133,1,180.0,0.0,0.1,0.06,0.0,0.0,0.22,0.18,0.08,0.0
28134,1,132.0,0.0,0.1,0.06,0.0,0.0,0.22,0.18,0.08,0.0
28137,0,176.0,0.0,0.0,0.0126582278481012,0.1645569620253164,0.0,0.430379746835443,0.2151898734177215,0.0379746835443038,0.0126582278481012
28138,1,120.96666666666664,0.0,0.0333333333333333,0.0866666666666666,0.0166666666666666,0.0,0.49,0.06,0.0266666666666666,0.0166666666666666
28147,1,156.5,0.0,0.1,0.06,0.0,0.0,0.22,0.18,0.08,0.0
28152,0,198.0,0.0,0.5384615384615384,0.0153846153846153,0.0153846153846153,0.0,0.0,0.0615384615384615,0.1076923076923077,0.0153846153846153
28155,0,135.83333333333334,0.0,0.1,0.06,0.0,0.0,0.22,0.18,0.08,0.0
28156,1,127.125,0.0,0.1,0.06,0.0,0.0,0.22,0.18,0.08,0.0
28159,1,165.0,0.0,0.1,0.06,0.0,0.0,0.22,0.18,0.08,0.0
28160,1,140.25,0.0,0.0,0.0519750519750519,0.0,0.0,0.0192307692307692,0.5145530145530146,0.0135135135135135,0.0135135135135135
28165,1,196.11666666666667,0.0980392156862745,0.0062305295950155,0.0712845886017958,0.2023089609675646,0.0,0.0227231079347626,0.1962616822429906,0.0445299615173172,0.0062305295950155
28168,1,207.0625,0.3246268656716418,0.0155038759689922,0.106791623278954,0.0714740252227235,0.0,0.0383258127964827,0.0762177484669675,0.0228219368274904,0.0383258127964827
28170,0,204.0,0.0084745762711864,0.0254237288135593,0.0508474576271186,0.1949152542372881,0.0,0.0169491525423728,0.3135593220338983,0.0084745762711864,0.1779661016949152
28174,1,173.8,0.0,0.0512820512820512,0.2307692307692308,0.0256410256410256,0.0,0.0769230769230769,0.0769230769230769,0.1794871794871795,0.0256410256410256
28181,0,204.455,0.0113636363636363,0.0123456790123456,0.0691638608305275,0.0459455667789001,0.0,0.0,0.5576599326599326,0.0617283950617283,0.023709315375982
28187,1,150.3,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
28195,1,170.925,0.0222222222222222,0.0111111111111111,0.0444444444444444,0.0111111111111111,0.0,0.5222222222222223,0.0222222222222222,0.0444444444444444,0.0111111111111111
28205,1,93.75,0.0,0.2073170731707317,0.048780487804878,0.073170731707317,0.0,0.0,0.3658536585365853,0.024390243902439,0.048780487804878
28207,1,142.98736842105262,0.0222222222222222,0.0111111111111111,0.0444444444444444,0.0111111111111111,0.0,0.5222222222222223,0.0222222222222222,0.0444444444444444,0.0111111111111111
28208,1,220.0,0.0,0.0246913580246913,0.0246913580246913,0.0123456790123456,0.0,0.0,0.5925925925925926,0.1234567901234567,0.0246913580246913
28213,1,202.03333333333333,0.0062893081761006,0.1364002472392677,0.1386661823835649,0.0271944078046045,0.0,0.0161247156429814,0.1317199059471239,0.1517819706498951,0.0732936985847463
28215,0,195.8,0.0222222222222222,0.0111111111111111,0.0444444444444444,0.0111111111111111,0.0,0.5222222222222223,0.0222222222222222,0.0444444444444444,0.0111111111111111
28217,3,134.1,0.0,0.0222222222222222,0.0777777777777777,0.0111111111111111,0.0,0.2222222222222222,0.4,0.0222222222222222,0.0555555555555555
28218,3,275.0,0.0,0.0413793103448275,0.1793103448275862,0.0689655172413793,0.0,0.0206896551724137,0.1724137931034483,0.0275862068965517,0.2
28223,3,196.9,0.0,0.0327868852459016,0.0327868852459016,0.0655737704918032,0.0,0.1147540983606557,0.2786885245901639,0.0163934426229508,0.0327868852459016
28244,1,308.0,0.0,0.0246913580246913,0.0246913580246913,0.0123456790123456,0.0,0.0,0.5925925925925926,0.1234567901234567,0.0246913580246913
28245,0,308.0,0.0,0.0246913580246913,0.0246913580246913,0.0123456790123456,0.0,0.0,0.5925925925925926,0.1234567901234567,0.0246913580246913
28247,0,1188.0,0.0,0.036144578313253,0.1485943775100401,0.0883534136546184,0.0,0.0803212851405622,0.0321285140562249,0.0160642570281124,0.3373493975903615
28257,1,327.8,0.0,0.0172413793103448,0.0,0.0689655172413793,0.0,0.1206896551724138,0.293103448275862,0.0172413793103448,0.0344827586206896
28261,0,270.6,0.0068965517241379,0.0148965517241379,0.1140689655172413,0.1042758620689655,0.0,0.3102068965517241,0.1721379310344827,0.0497931034482758,0.0315862068965517
28262,1,136.79000000000002,0.0443623426382047,0.0022988505747126,0.0818007662835249,0.0859332238642583,0.0,0.1604816639299398,0.0770935960591133,0.0744389709906951,0.0163382594417077
28265,1,252.1,0.0134237107921318,0.0342522974101921,0.0813630259000012,0.104759285055754,0.0,0.1743705254697926,0.2660225073616146,0.0385563063777587,0.0719455427983076
28267,0,480.0,0.0,0.0273972602739726,0.1187214611872146,0.0684931506849315,0.0,0.0045662100456621,0.0867579908675799,0.0182648401826484,0.4748858447488584
28269,1,196.9,0.0,0.0327868852459016,0.0327868852459016,0.0655737704918032,0.0,0.1147540983606557,0.2622950819672131,0.0163934426229508,0.0327868852459016
28273,1,5.5,0.0,0.0454545454545454,0.0,0.0,0.0,0.3636363636363637,0.0,0.0,0.0454545454545454
28274,1,508.8,0.0,0.0145348837209302,0.1308139534883721,0.0930232558139534,0.0,0.0523255813953488,0.0319767441860465,0.0145348837209302,0.438953488372093
28275,0,888.0,0.0,0.0145348837209302,0.1308139534883721,0.0930232558139534,0.0,0.0523255813953488,0.0319767441860465,0.0145348837209302,0.438953488372093
28276,0,474.0,0.0,0.0145348837209302,0.1308139534883721,0.0930232558139534,0.0,0.0523255813953488,0.0319767441860465,0.0145348837209302,0.438953488372093
28277,0,480.0,0.0,0.0145348837209302,0.1308139534883721,0.0930232558139534,0.0,0.0523255813953488,0.0319767441860465,0.0145348837209302,0.438953488372093
28278,0,414.0,0.0,0.0145348837209302,0.1308139534883721,0.0930232558139534,0.0,0.0523255813953488,0.0319767441860465,0.0145348837209302,0.438953488372093
28279,1,143.0,0.0,0.0175438596491228,0.087719298245614,0.0,0.0,0.3333333333333333,0.1228070175438596,0.0,0.0350877192982456
28281,0,341.55,0.0,0.0316976127320954,0.0461538461538461,0.0652519893899204,0.0,0.1988063660477453,0.2157824933687002,0.0547745358090185,0.0249336870026525
28283,1,196.9,0.0,0.0327868852459016,0.0327868852459016,0.0655737704918032,0.0,0.1147540983606557,0.2622950819672131,0.0163934426229508,0.0327868852459016
28286,1,3.65,0.0,0.0454545454545454,0.0,0.0,0.0,0.3636363636363637,0.0,0.0,0.0454545454545454
28287,1,193.91666666666663,0.0687830687830687,0.0,0.0903540903540903,0.4204314204314204,0.0,0.0785510785510785,0.0553520553520553,0.0248270248270248,0.0879120879120879
28290,0,206.8,0.0099009900990099,0.0099009900990099,0.0792079207920792,0.0495049504950495,0.0,0.0,0.4851485148514851,0.0,0.0693069306930693
28293,1,218.9,0.0,0.0,0.0294117647058823,0.0,0.0,0.0,0.4117647058823529,0.1470588235294117,0.0588235294117647
28299,1,299.25,0.0,0.0396039603960396,0.1188118811881188,0.1485148514851485,0.0,0.0,0.2871287128712871,0.0198019801980198,0.1881188118811881
28302,0,198.0,0.0,0.0175438596491228,0.087719298245614,0.0,0.0,0.3333333333333333,0.1228070175438596,0.0,0.0350877192982456
28313,0,138.60000000000002,0.0178571428571428,0.0,0.0678571428571428,0.0303571428571428,0.0,0.3214285714285714,0.0446428571428571,0.0803571428571428,0.0214285714285714
28317,0,211.2,0.0,0.0,0.0952380952380952,0.0,0.0,0.4285714285714285,0.0,0.0,0.0
28318,0,217.8,0.0,0.0,0.0952380952380952,0.0,0.0,0.4285714285714285,0.0,0.0,0.0
28320,0,176.0,0.0,0.0,0.0126582278481012,0.1645569620253164,0.0,0.430379746835443,0.2151898734177215,0.0379746835443038,0.0126582278481012
28323,0,198.0,0.0,0.02,0.13,0.14,0.0,0.31,0.12,0.09,0.01
28324,1,115.5,0.0,0.0514475498182729,0.0910515102143125,0.1691941346033337,0.0,0.0759493670886076,0.238501065296403,0.0605339014914149,0.1067176337886953
28325,1,198.0,0.0,0.0555555555555555,0.0555555555555555,0.0,0.0,0.5,0.0,0.0,0.0277777777777777
28327,1,200.0,0.0,0.0,0.0126582278481012,0.1645569620253164,0.0,0.430379746835443,0.2151898734177215,0.0379746835443038,0.0126582278481012
28328,1,78.0,0.0,0.1,0.06,0.0,0.0,0.22,0.18,0.08,0.0
28332,1,135.85,0.0,0.0555555555555555,0.0555555555555555,0.0,0.0,0.5,0.0,0.0,0.0277777777777777
28334,0,203.5,0.0222222222222222,0.0111111111111111,0.0444444444444444,0.0111111111111111,0.0,0.5222222222222223,0.0222222222222222,0.0444444444444444,0.0111111111111111
28338,1,158.63333333333333,0.0,0.2386363636363636,0.0681818181818181,0.0681818181818181,0.0,0.0,0.2159090909090909,0.125,0.034090909090909
28345,0,204.41666666666663,0.0515873015873015,0.0087719298245614,0.0676691729323308,0.3015873015873015,0.0,0.1706349206349206,0.0891812865497076,0.0158730158730158,0.0175438596491228
28346,0,176.0,0.0,0.0175438596491228,0.087719298245614,0.0,0.0,0.3333333333333333,0.1228070175438596,0.0,0.0350877192982456
28367,1,168.04,0.0,0.0172413793103448,0.0,0.0689655172413793,0.0,0.1206896551724138,0.293103448275862,0.0172413793103448,0.0344827586206896
28375,0,185.3,0.0761904761904761,0.0037037037037037,0.0465608465608465,0.4058201058201058,0.0,0.1793650793650794,0.0444444444444444,0.0359788359788359,0.0037037037037037
28380,1,188.2,0.0,0.0123456790123456,0.0186747929363963,0.088451320518831,0.0,0.2151898734177215,0.403891233005157,0.0807157368338803,0.0186747929363963
28383,0,225.5,0.0626984126984127,0.0055555555555555,0.046031746031746,0.3071428571428571,0.0,0.2650793650793651,0.0388888888888888,0.0380952380952381,0.0055555555555555
28386,1,261.8,0.0,0.0172413793103448,0.0,0.0689655172413793,0.0,0.1206896551724138,0.293103448275862,0.0172413793103448,0.0344827586206896
28394,1,212.9,0.0,0.0172413793103448,0.0,0.0689655172413793,0.0,0.1206896551724138,0.293103448275862,0.0172413793103448,0.0344827586206896
28400,1,247.5,0.0,0.0172413793103448,0.0,0.0689655172413793,0.0,0.1206896551724138,0.293103448275862,0.0172413793103448,0.0344827586206896
28401,1,191.4,0.0,0.0271461307949938,0.1024149479992949,0.0381632293319231,0.0,0.0735060814383923,0.2092367354133615,0.0081967213114754,0.1938127974616605
28406,0,187.35,0.0,0.0172413793103448,0.0,0.0689655172413793,0.0,0.1206896551724138,0.293103448275862,0.0172413793103448,0.0344827586206896
28408,0,196.9,0.0,0.0172413793103448,0.0,0.0689655172413793,0.0,0.1206896551724138,0.293103448275862,0.0172413793103448,0.0344827586206896
28412,1,175.525,0.0,0.2560975609756097,0.073170731707317,0.0609756097560975,0.0,0.0,0.2073170731707317,0.1219512195121951,0.0365853658536585
28419,1,110.0,0.0,0.0512820512820512,0.2307692307692308,0.0256410256410256,0.0,0.0769230769230769,0.0769230769230769,0.1794871794871795,0.0256410256410256
28421,0,218.9,0.1388888888888889,0.0,0.1388888888888889,0.2777777777777778,0.0,0.0277777777777777,0.0,0.0277777777777777,0.0
28425,0,446.9611111111111,0.0037830411393629,0.0233573788543362,0.0772269180957483,0.061735658539242,0.0,0.1348964603122818,0.2747883379509478,0.0512643284854238,0.0861387343740285
28432,0,207.9,0.0,0.0172413793103448,0.0,0.0689655172413793,0.0,0.1206896551724138,0.293103448275862,0.0172413793103448,0.0344827586206896
28435,1,204.75,0.0,0.0172413793103448,0.0,0.0689655172413793,0.0,0.1206896551724138,0.293103448275862,0.0172413793103448,0.0344827586206896
28446,1,320.375,0.0042372881355932,0.0230566919929865,0.1035846483537892,0.1230323397623222,0.0,0.0303136567309565,0.2998831092928112,0.0111338398597311,0.1556497175141243
28448,0,99.0,0.0,0.0396039603960396,0.1188118811881188,0.1485148514851485,0.0,0.0,0.2871287128712871,0.0198019801980198,0.1881188118811881
28454,1,390.5,0.0,0.0206896551724137,0.1563218390804597,0.0511494252873563,0.0,0.0436781609195402,0.2862068965517241,0.0137931034482758,0.1333333333333333
28455,1,187.0,0.0,0.0246913580246913,0.0246913580246913,0.0123456790123456,0.0,0.0,0.5925925925925926,0.1234567901234567,0.0246913580246913
28456,1,201.475,0.0,0.0327868852459016,0.0327868852459016,0.0655737704918032,0.0,0.1147540983606557,0.2622950819672131,0.0163934426229508,0.0327868852459016
28458,1,129.725,0.0,0.0246913580246913,0.0246913580246913,0.0123456790123456,0.0,0.0,0.5925925925925926,0.1234567901234567,0.0246913580246913
28462,1,597.6,0.0,0.0,0.0126582278481012,0.1645569620253164,0.0,0.430379746835443,0.2151898734177215,0.0379746835443038,0.0126582278481012
28469,1,276.0625,0.0211290322580645,0.0113619234247814,0.069014169430208,0.0828941814892975,0.0,0.0258019294543261,0.321408652396744,0.0994799517636418,0.0405554718118782
28474,1,66.0,0.0,0.0,0.1333333333333333,0.0333333333333333,0.0,0.0666666666666666,0.4,0.0,0.0666666666666666
28475,0,279.4,0.0222222222222222,0.0111111111111111,0.0444444444444444,0.0111111111111111,0.0,0.5222222222222223,0.0222222222222222,0.0444444444444444,0.0111111111111111
28480,1,187.0,0.0,0.0246913580246913,0.0246913580246913,0.0123456790123456,0.0,0.0,0.5925925925925926,0.1234567901234567,0.0246913580246913
28482,0,1058.8666666666666,0.0634920634920635,0.0192990501754867,0.0767598950092674,0.1113208045657668,0.0,0.0870826795282996,0.2054518750759918,0.045545478395864,0.1915945566882734
28483,1,181.5,0.0,0.0123456790123456,0.0186747929363963,0.088451320518831,0.0,0.2151898734177215,0.403891233005157,0.0807157368338803,0.0186747929363963
28484,1,88.15,0.0,0.074074074074074,0.037037037037037,0.1111111111111111,0.0,0.0,0.1111111111111111,0.074074074074074,0.037037037037037
28485,1,90.725,0.0,0.074074074074074,0.037037037037037,0.1111111111111111,0.0,0.0,0.1111111111111111,0.074074074074074,0.037037037037037
28488,1,210.1,0.0,0.0575539568345323,0.2589928057553957,0.0647482014388489,0.0,0.1007194244604316,0.1510791366906475,0.0431654676258992,0.1007194244604316
28489,1,176.0,0.0,0.0,0.0126582278481012,0.1645569620253164,0.0,0.430379746835443,0.2151898734177215,0.0379746835443038,0.0126582278481012
28496,1,218.96666666666667,0.0761904761904761,0.0037037037037037,0.0465608465608465,0.4058201058201058,0.0,0.1793650793650794,0.0444444444444444,0.0359788359788359,0.0037037037037037
28500,1,143.0,0.0,0.0175438596491228,0.087719298245614,0.0,0.0,0.3333333333333333,0.1228070175438596,0.0,0.0350877192982456
28501,1,165.0,0.0,0.0175438596491228,0.087719298245614,0.0,0.0,0.3333333333333333,0.1228070175438596,0.0,0.0350877192982456
28502,0,154.0,0.0,0.0175438596491228,0.087719298245614,0.0,0.0,0.3333333333333333,0.1228070175438596,0.0,0.0350877192982456
28504,1,187.0,0.0515873015873015,0.0087719298245614,0.0676691729323308,0.3015873015873015,0.0,0.1706349206349206,0.0891812865497076,0.0158730158730158,0.0175438596491228
28505,1,337.6823529411765,0.0374657325616813,0.0142709978640677,0.0843452987751677,0.1344557637023335,0.0,0.1731912035988929,0.1261174013052965,0.0091044474047491,0.1092076370916362
28506,0,1266.875,0.0,0.1400078369905956,0.1237460815047021,0.0685736677115987,0.0,0.0103448275862068,0.1941614420062696,0.0762931034482758,0.1170454545454545
28507,1,200.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.0384615384615384,0.4615384615384615,0.0,0.0
28509,0,44.0,0.0,0.1,0.06,0.0,0.0,0.22,0.18,0.08,0.0
28510,1,165.0,0.0,0.0175438596491228,0.087719298245614,0.0,0.0,0.3333333333333333,0.1228070175438596,0.0,0.0350877192982456
28514,1,200.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.0384615384615384,0.4615384615384615,0.0,0.0
28515,1,200.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.0384615384615384,0.4615384615384615,0.0,0.0
28516,1,200.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.0384615384615384,0.4615384615384615,0.0,0.0
28517,1,200.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.0384615384615384,0.4615384615384615,0.0,0.0
28518,1,152.9,0.1470588235294117,0.0,0.088235294117647,0.2941176470588235,0.0,0.0294117647058823,0.0,0.0294117647058823,0.0
28519,1,200.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.0384615384615384,0.4615384615384615,0.0,0.0
28525,0,191.4,0.0,0.2386363636363636,0.0681818181818181,0.0681818181818181,0.0,0.0,0.2159090909090909,0.125,0.034090909090909
28526,1,133.75,0.0,0.1780487804878048,0.0665853658536585,0.0304878048780487,0.0,0.11,0.1936585365853658,0.1009756097560975,0.0182926829268292
28535,0,174.9,0.0,0.2560975609756097,0.073170731707317,0.0609756097560975,0.0,0.0,0.2073170731707317,0.1219512195121951,0.0365853658536585
28536,0,102.75,0.0,0.2073170731707317,0.048780487804878,0.073170731707317,0.0,0.0,0.3658536585365853,0.024390243902439,0.048780487804878
28537,1,192.0,0.0,0.0,0.0126582278481012,0.1645569620253164,0.0,0.430379746835443,0.2151898734177215,0.0379746835443038,0.0126582278481012
28538,1,192.5,0.0,0.2386363636363636,0.0681818181818181,0.0681818181818181,0.0,0.0,0.2159090909090909,0.125,0.034090909090909
28540,0,187.0,0.0,0.0,0.0126582278481012,0.1645569620253164,0.0,0.430379746835443,0.2151898734177215,0.0379746835443038,0.0126582278481012
28542,1,259.18333333333334,0.0,0.0172413793103448,0.0,0.0689655172413793,0.0,0.1206896551724138,0.293103448275862,0.0172413793103448,0.0344827586206896
28543,1,160.96666666666667,0.0,0.0175438596491228,0.087719298245614,0.0,0.0,0.3333333333333333,0.1228070175438596,0.0,0.0350877192982456
28545,1,192.5,0.0,0.2560975609756097,0.073170731707317,0.0609756097560975,0.0,0.0,0.2073170731707317,0.1219512195121951,0.0365853658536585
28550,1,112.8,0.0084745762711864,0.0254237288135593,0.0508474576271186,0.1949152542372881,0.0,0.0169491525423728,0.3135593220338983,0.0084745762711864,0.1779661016949152
28551,0,309.1375,0.0161290322580645,0.0273017345158833,0.127048872816998,0.1883503672947939,0.0,0.0235547748323219,0.2107397040924667,0.0326006748954688,0.115449297847094
28555,0,273.15000000000003,0.0,0.0264026402640264,0.0684149496030684,0.0528052805280528,0.0,0.0198019801980198,0.3674070109713674,0.0354116492730354,0.1674248505931674
28561,0,787.5,0.006269592476489,0.012539184952978,0.0658307210031347,0.0721003134796238,0.0,0.0438871473354232,0.0470219435736677,0.0282131661442006,0.3636363636363636
